date,contest_number,word,number_of_reported_results,number_in_hard_mode,1_try,2_tries,3_tries,4_tries,5_tries,6_tries,7_or_more_tries_x,sum,num_rare_letters,starts_with_vowel,ends_with_vowel,num_consonants,contains_y,has_double_letter,max_consecutive_vowels,max_consecutive_consonants,scrabble_score,letter_entropy,position_rarity,keyboard_distance,hamming_neighbors,has_common_suffix,has_common_prefix,letter_freq_mean,letter_freq_min,positional_freq_mean,positional_freq_min,semantic_neighbors_count,semantic_density,Zipf-value,autoencoder_value,expected_attempts,semantic_difficulty,mean_simulate,1_try_simulate,2_try_simulate,3_try_simulate,4_try_simulate,5_try_simulate,6_try_simulate,7_try_simulate,position_self_information,positional_fit,letter_commonness,position_self_information_2_letters,mean_simulate_random,1_try_simulate_random,2_try_simulate_random,3_try_simulate_random,4_try_simulate_random,5_try_simulate_random,6_try_simulate_random,7_try_simulate_random,mean_simulate_freq,1_try_simulate_freq,2_try_simulate_freq,3_try_simulate_freq,4_try_simulate_freq,5_try_simulate_freq,6_try_simulate_freq,7_try_simulate_freq
2022/2/9,235,humor,305372,13846,1,5,22,34,25,11,2,100,0,0,0,3,0,0,1,1,10,2.321928094887362,27.28290297937357,2.810660171779821,2,0,0,0.050807799,0.030640669,0.048467967,0.019498607,8,0.5445941925048828,4.221253067858752,-0.607817948,4.22,-1.927518556,4.4545,0.0001,0.0154,0.1656,0.3579,0.3012,0.1294,0.0304,20.925036776653695,5.71,4.952,-25.74651775518144,4.8076,0.0001,0.0087,0.1104,0.2935,0.3213,0.1836,0.0824,3.9749,0.0001,0.0302,0.2474,0.4736,0.2167,0.0297,0.0023
2022/2/8,234,frame,336236,15369,1,10,20,24,24,17,3,99,0,0,1,3,0,0,1,2,10,2.321928094887362,12.64417265653965,3.679294036366545,5,0,0,0.062952646,0.018384401,0.1058495821727019,0.04178273,0,0.3978066116571426,4.149166638575728,-0.582639515,4.299999999999999,0.411632819,4.8191,0.0,0.0119,0.1196,0.2736,0.3038,0.2146,0.0765,20.43920820749096,7.706,6.3,-27.77185192089136,5.436,0.0,0.0053,0.0533,0.1679,0.2745,0.2716,0.2274,4.4794,0.0001,0.025,0.1554,0.3253,0.3267,0.1441,0.0234
2022/2/7,233,elder,288228,13340,1,3,13,24,30,24,5,100,0,1,0,3,0,0,1,2,6,1.921928094887362,18.59405315614618,3.520690632574555,8,1,0,0.074428969,0.030083565,0.079108635,0.027855153,1,0.4127199441194534,3.848136642911747,-0.065022469,4.81,-0.119269512,4.9442,0.0,0.0084,0.0886,0.2584,0.3338,0.2166,0.0942,21.534302778326833,6.476,7.934,-27.397626263833605,5.2528,0.0001,0.0044,0.0543,0.1932,0.3343,0.2592,0.1545,4.5574,0.0003,0.0131,0.1293,0.3501,0.3352,0.1374,0.0346
2022/2/6,232,skill,311018,13716,1,3,17,33,27,16,3,100,1,0,0,4,0,1,1,2,9,1.921928094887362,80.82299465240642,2.103553390593274,7,0,0,0.050027855,0.019498607,0.080222841,0.002785515,2,0.4608071625232696,3.899289165359129,-0.362812996,4.48,-0.689405752,5.0332,0.0002,0.0089,0.0948,0.2365,0.2936,0.2452,0.1208,23.27997603687584,6.59,4.426,-24.272793926891755,5.3298,0.0,0.006,0.0626,0.2007,0.2691,0.2495,0.2121,4.3225,0.0001,0.0179,0.1617,0.4051,0.3182,0.0889,0.0081
2022/2/5,231,aloft,319698,13708,1,4,22,36,25,11,2,101,0,1,0,3,0,0,1,2,8,2.321928094887362,25.22067908902692,3.878308269,1,0,0,0.063175487,0.018384401,0.094707521,0.011142061,0,0.3565027594566345,2.871617739,-0.585460126,4.239999999999999,0.6840066943042757,4.4867,0.0001,0.0168,0.1414,0.3536,0.3366,0.1291,0.0224,23.53832391939128,5.974,6.2,-23.560225531271307,4.8675,0.0,0.0101,0.0941,0.2778,0.3379,0.1964,0.0837,4.4148,0.0004,0.0234,0.1692,0.348,0.3129,0.1192,0.0269
2022/2/4,230,pleat,359679,14813,1,10,28,31,19,9,2,100,0,0,0,3,0,0,2,2,7,2.321928094887362,11.10159487076738,3.464037423947191,4,0,0,0.072311978,0.035654596,0.095821727,0.064066852,0,0.3224358946084976,1.893894133472422,-0.896189153,3.96,0.9086570234691668,4.5995,0.0003,0.012,0.1359,0.3243,0.329,0.1642,0.0343,20.619360914101005,7.322,7.178,-25.827731315643874,4.9447,0.0001,0.0082,0.0857,0.261,0.333,0.2219,0.0901,4.8706,0.0,0.0043,0.0737,0.2806,0.3807,0.2099,0.0508
2022/2/3,229,shard,358176,14609,1,7,22,28,25,14,4,101,0,0,0,4,0,0,1,2,9,2.321928094887362,11.31923022383846,3.394122805635369,7,0,0,0.056267409,0.030083565,0.098050139,0.055710306,0,0.299539641,2.871617739,-0.503483415,4.340000000000001,1.0596439438901455,5.1245,0.0001,0.0137,0.11,0.2243,0.2473,0.1989,0.2057,20.514698530040576,7.634,6.166,-28.66072992234779,5.6348,0.0,0.0053,0.0595,0.1641,0.2114,0.1856,0.3741,5.0269,0.0,0.0178,0.1145,0.2184,0.2665,0.2379,0.1449
2022/2/2,228,moist,361908,14205,3,13,32,29,16,7,1,101,0,0,0,3,0,0,2,2,7,2.321928094887362,11.45416724792684,3.268366828803198,10,0,0,0.056601671,0.030640669,0.101949861,0.055710306,3,0.4603018522262573,3.260317090698395,-1.139303565,3.689999999999999,-0.865601303,4.7558,0.0,0.0147,0.1324,0.2998,0.2802,0.1813,0.0916,19.715357815360875,7.812,6.456,-27.64573406328602,4.9816,0.0,0.0086,0.1007,0.2625,0.2895,0.2061,0.1326,4.1634,0.0002,0.0205,0.2222,0.4186,0.2611,0.0661,0.0113
2022/2/1,227,those,351663,13606,1,13,34,30,15,6,1,100,0,0,1,3,0,0,1,2,8,2.321928094887362,10.25228891656289,3.265443149195011,8,0,0,0.067409471,0.038997214,0.1158774373259053,0.061281337,38,0.6687623500823975,5.876221911591415,-1.178609729,3.69,-3.66139878,4.4462,0.0001,0.0188,0.1744,0.3577,0.2811,0.1263,0.0416,20.541342780941253,7.766,8.338,-27.731237655442342,4.8554,0.0001,0.0097,0.1003,0.2905,0.3156,0.1916,0.0922,3.9426,0.0005,0.0313,0.2728,0.4566,0.2013,0.0343,0.0032
2022/1/31,226,light,341314,13347,1,10,25,27,19,12,5,99,0,0,0,4,0,0,1,3,9,2.321928094887362,36.13346339650688,1.747676196228642,11,0,0,0.051810585,0.028412256,0.052924791,0.011142061,0,0.4127134323120117,5.217455596935289,-0.659811795,4.2,0.3133313704717946,5.0651,0.0,0.0129,0.1144,0.2644,0.2407,0.1382,0.2294,22.730456882220317,5.098,5.634,-23.62173800516451,5.3483,0.0,0.0069,0.0765,0.2238,0.2435,0.1528,0.2965,4.5159,0.0004,0.0217,0.1779,0.3402,0.2498,0.1414,0.0686
2022/1/30,225,wrung,294687,11524,0,2,18,39,27,12,2,100,0,0,0,4,0,0,1,2,9,2.321928094887362,24.0507803,2.162570384968221,4,0,0,0.040891365,0.016713092,0.060724234,0.019498607,1,0.3766933023929596,2.467925401200141,-0.446968913,4.39,0.1183043577506001,4.6547,0.0001,0.0101,0.104,0.3267,0.3696,0.1589,0.0306,23.913850003296133,4.706,3.976,-25.24688147980187,4.9355,0.0,0.0067,0.08,0.2578,0.353,0.2316,0.0709,4.6317,0.0002,0.0047,0.0784,0.3745,0.3826,0.1413,0.0183
2022/1/29,224,could,313220,11592,1,7,29,35,20,8,1,101,0,0,0,3,0,0,2,2,8,2.321928094887362,12.72955309396486,4.140155824459137,4,0,0,0.048356546,0.030083565,0.086908078,0.055710306,50,0.7017231345176697,6.211487424454824,-0.893149257,3.95,-4.046165104,4.8148,0.0001,0.0103,0.1135,0.2902,0.3095,0.1895,0.0869,20.65198518012466,7.202,4.266,-27.128248194827005,5.3513,0.0002,0.0074,0.0708,0.2015,0.264,0.1948,0.2613,4.2893,0.0002,0.0247,0.1995,0.3707,0.2869,0.1021,0.0159
2022/1/28,223,perky,296968,11148,1,4,17,30,27,17,4,100,1,0,0,4,1,0,1,3,14,2.321928094887362,17.26860369,3.589793400779363,9,0,0,0.053259053,0.019498607,0.072980501,0.030640669,5,0.5044900208711625,3.226332593388028,-0.316888213,4.53,-1.410025672,5.1515,0.0,0.0079,0.083,0.2184,0.293,0.2358,0.1619,19.1479454296406,8.582,4.672,-28.323742539864263,5.6257,0.0002,0.0052,0.0529,0.1524,0.2198,0.2387,0.3308,5.3263,0.0,0.0089,0.0682,0.1801,0.2819,0.2523,0.2086
2022/1/27,222,mount,331844,11451,1,9,29,33,19,7,1,99,0,0,0,3,0,0,2,2,7,2.321928094887362,11.88453687829647,2.325140769936442,3,0,0,0.052367688,0.030640669,0.095264624,0.055710306,0,0.3852451920509338,4.068535326132871,-0.965108752,3.88,0.494467769,4.5794,0.0001,0.0149,0.1349,0.3285,0.3331,0.1542,0.0343,19.774447781832677,7.396,5.698,-28.364229053953498,5.0241,0.0,0.0065,0.0825,0.2518,0.3174,0.2232,0.1186,4.3019,0.0001,0.021,0.186,0.372,0.3211,0.0903,0.0095
2022/1/26,221,whack,302348,10163,1,4,22,37,24,10,2,100,1,0,0,4,0,0,1,2,17,2.321928094887362,18.63924511331182,4.114548279177558,7,0,0,0.040668524,0.016713092,0.067966574,0.030640669,1,0.3759379804134369,3.950798984808895,-0.6127038,4.209999999999999,0.1232852484806884,4.5459,0.0002,0.0142,0.1311,0.3373,0.3547,0.1362,0.0263,23.80189901666575,5.114,4.034,-26.699393684499377,4.9922,0.0,0.0079,0.0808,0.2472,0.3428,0.2179,0.1034,4.4463,0.0001,0.0158,0.1301,0.3763,0.3602,0.1044,0.0131
2022/1/25,220,sugar,276404,8708,1,6,25,34,23,9,1,99,0,0,0,3,0,0,1,1,6,2.321928094887362,17.97670793048402,3.624341287815239,1,0,0,0.055264624,0.028412256,0.079665738,0.025069638,5,0.5146230846643448,4.576715856799913,-0.771990716,4.06,-1.476847087,4.4892,0.0,0.0176,0.1487,0.3401,0.3379,0.1319,0.0238,19.49206362586773,8.56,5.054,-27.061495132021335,5.1015,0.0,0.0072,0.0889,0.2462,0.2912,0.1859,0.1806,4.2615,0.0001,0.0272,0.2013,0.3891,0.2718,0.0858,0.0247
2022/1/24,219,knoll,258038,8317,1,1,11,29,33,21,4,100,1,0,0,4,0,1,1,2,9,1.921928094887362,35.57619607843138,1.710404813240945,1,0,0,0.053481894,0.019498607,0.065738162,0.008356546,0,0.3062189102172851,2.738992173486679,-0.048263013,4.79,1.015598208042159,4.6718,0.0001,0.0138,0.1121,0.3295,0.3385,0.1447,0.0613,22.999836171631863,5.126,4.618,-23.976784353647815,5.1042,0.0001,0.0057,0.0702,0.2367,0.3226,0.2306,0.1341,4.462,0.0003,0.015,0.1476,0.3684,0.3195,0.1266,0.0226
2022/1/23,218,crimp,269929,7630,1,5,28,38,20,7,1,100,0,0,0,4,0,0,1,2,11,2.321928094887362,19.50978296478296,3.019421807615892,6,0,0,0.047465181,0.030640669,0.07632312,0.022284123,0,0.3442661106586456,2.653561978162053,-0.850408435,3.98,0.7646999777219808,4.3929,0.0001,0.0128,0.149,0.404,0.3166,0.1013,0.0162,23.67996626550313,5.626,4.016,-25.63164756861331,4.7506,0.0,0.0087,0.0963,0.3206,0.3452,0.1685,0.0607,4.4967,0.0001,0.0067,0.1022,0.406,0.3699,0.1026,0.0125
2022/1/22,217,wince,241489,6850,1,3,17,33,29,15,3,101,0,0,1,3,0,0,1,2,10,2.321928094887362,17.53326000039896,3.457106781186547,6,0,0,0.052924791,0.016713092,0.083008357,0.030640669,1,0.4360972046852112,2.405777494451296,-0.345780253,4.479999999999999,-0.273428379,5.1301,0.0001,0.0102,0.0827,0.2186,0.2951,0.2415,0.1518,20.09673098436801,7.656,6.312,-28.16977448966269,5.7176,0.0002,0.0052,0.049,0.1336,0.2091,0.2402,0.3627,5.4702,0.0001,0.0067,0.0647,0.15,0.2412,0.3045,0.2328
2022/1/21,216,prick,273727,7409,1,8,30,33,19,7,1,99,1,0,0,4,0,0,1,2,13,2.321928094887362,14.96054522121456,5.121046080181822,8,0,0,0.045236769,0.019498607,0.077437326,0.044568245,0,0.3181346714496612,4.149769406863889,-0.95326066,3.89,0.937020984,5.0326,0.0001,0.0119,0.0933,0.2329,0.3037,0.228,0.1301,22.27479122667035,5.88,3.688,-28.36078926127663,5.3813,0.0001,0.0056,0.0649,0.1864,0.2634,0.2445,0.2351,4.674,0.0,0.0168,0.1182,0.2983,0.3477,0.1789,0.0401
2022/1/20,215,robot,243964,6589,1,8,29,34,20,8,1,101,0,0,0,3,0,0,1,1,7,1.921928094887362,21.69031903731392,4.486067977,0,0,0,0.062506964,0.017270195,0.075208914,0.022284123,0,0.374524724,4.085624526835279,-0.915507078,3.93,0.5651627562568724,4.3629,0.0001,0.013,0.1571,0.4073,0.3136,0.094,0.0149,21.16242760381383,6.702,6.272,-25.48621957833211,4.7964,0.0002,0.0072,0.0884,0.3005,0.3638,0.1837,0.0562,4.1356,0.0001,0.0256,0.203,0.4485,0.2599,0.0585,0.0044
2022/1/19,214,point,280622,7094,1,16,37,28,12,4,1,99,0,0,0,3,0,0,2,2,7,2.321928094887362,10.48380847626372,1.766123775561495,5,0,0,0.057604457,0.035654596,0.1058495821727019,0.064066852,0,0.4614097326993942,5.373325470670158,-1.356969118,3.5200000000000005,-0.007791221,4.6085,0.0001,0.0131,0.1365,0.3269,0.3208,0.1571,0.0455,19.207591254000032,8.098,6.444,-27.81384233930812,4.9393,0.0,0.0077,0.0898,0.2627,0.3259,0.2231,0.0908,4.0548,0.0004,0.0281,0.2398,0.4356,0.2444,0.0475,0.0042
2022/1/18,213,proxy,220950,6206,1,2,11,24,31,26,6,101,1,0,0,4,1,0,1,2,17,2.321928094887362,43.86358579342431,5.688061461070024,2,0,0,0.044456825,0.003899721,0.089693593,0.005571031,0,0.2797326326370239,2.963932000080177,0.059122801,4.94,1.1902591580087298,5.1464,0.0004,0.0114,0.0945,0.2401,0.2587,0.1785,0.2164,25.76860015861883,6.93,3.51,-19.589345749789143,5.6646,0.0001,0.0052,0.0504,0.1527,0.2395,0.1701,0.382,4.9348,0.0002,0.0174,0.1286,0.2688,0.2451,0.166,0.1739
2022/1/17,212,shire,222197,5640,1,8,32,32,18,8,2,101,0,0,1,3,0,0,1,2,8,2.321928094887362,8.674842607631794,2.809016994374947,13,0,0,0.064401114,0.038997214,0.1281337047353761,0.080779944,0,0.3335245907306671,2.945046655919803,-0.91024673,3.94,0.8355337922895574,4.7093,0.0,0.0142,0.1135,0.2938,0.3541,0.1761,0.0483,18.948455388556745,9.198,7.616,-29.181297123866347,5.243,0.0001,0.0056,0.0705,0.2073,0.2943,0.2359,0.1863,4.392,0.0001,0.0185,0.1695,0.388,0.2828,0.1073,0.0338
2022/1/16,211,solar,209609,4955,1,9,32,32,18,7,1,100,0,0,0,3,0,0,1,1,5,2.321928094887362,15.16102165597422,4.808336368008463,11,0,0,0.069749304,0.04902507,0.098607242,0.025069638,0,0.3886651933193207,3.666582488154564,-1.011397004,3.8399999999999994,0.471914933,4.5422,0.0,0.0159,0.1387,0.3407,0.3251,0.1512,0.0284,17.393335602121894,10.09,6.406,-30.71530029960125,5.4771,0.0002,0.0063,0.0596,0.175,0.2554,0.216,0.2875,4.2776,0.0002,0.0284,0.1937,0.3897,0.2724,0.0905,0.0251
2022/1/15,210,panic,205880,4655,1,9,35,34,16,5,1,101,0,0,0,3,0,0,1,1,9,2.321928094887362,25.22105072463768,5.591999145902724,4,0,0,0.053927577,0.035654596,0.067966574,0.013927577,1,0.4430563002824783,4.33910901,-1.086904287,3.76,-0.319319397,4.8015,0.0001,0.0125,0.1081,0.2885,0.3198,0.1979,0.0731,19.8855323694498,8.412,5.32,-31.133228840049146,5.4147,0.0001,0.006,0.0672,0.1894,0.2528,0.2121,0.2724,4.634,0.0001,0.0191,0.159,0.3163,0.2672,0.1506,0.0877
2022/1/14,209,tangy,169484,3985,1,4,21,30,24,15,5,100,0,0,0,4,1,0,1,3,9,2.321928094887362,12.96371191955043,3.012638065989159,11,0,0,0.05448468,0.028412256,0.092479109,0.044568245,5,0.5339663714170456,2.547106647247766,-0.372376025,4.47,-1.604404341,5.056,0.0,0.0117,0.0821,0.2342,0.3105,0.2335,0.128,18.694167140287178,9.626,5.594,-30.212518500848233,5.8014,0.0,0.0054,0.0434,0.1242,0.1976,0.2302,0.3992,5.2945,0.0,0.0077,0.0817,0.2045,0.2588,0.2091,0.2382
2022/1/13,208,abbey,132726,3345,1,2,13,29,31,20,3,99,0,1,0,3,1,1,1,2,12,1.921928094887362,86.47435927859514,2.487883187590963,0,0,0,0.051922006,0.017270195,0.071866295,0.002785515,2,0.4202551752328872,3.504021746548418,-0.17468214,4.67,-0.42198997,4.6469,0.0001,0.0103,0.1114,0.3187,0.3685,0.1623,0.0287,22.691664408479085,7.618,5.084,-23.0764633335792,5.105,0.0,0.0065,0.0665,0.2256,0.3363,0.2471,0.118,4.4246,0.0002,0.021,0.1482,0.3671,0.33,0.1151,0.0184
2022/1/12,207,favor,137586,3073,1,4,15,26,29,21,4,100,1,0,0,3,0,0,1,1,11,2.321928094887362,20.00942768016297,4.136860616825721,1,0,0,0.053927577,0.013927577,0.072423398,0.022284123,2,0.4596856832504272,4.849341344050118,-0.216411352,4.65,-0.682010276,4.9832,0.0001,0.0113,0.0972,0.2497,0.2937,0.2344,0.1136,20.754671545211828,7.224,4.976,-26.27485144739985,5.6473,0.0,0.0051,0.0436,0.1491,0.2298,0.2459,0.3265,4.6671,0.0001,0.022,0.1366,0.293,0.31,0.1769,0.0614
2022/1/11,206,drink,153880,3017,1,9,35,34,16,5,1,101,1,0,0,4,0,0,1,2,10,2.321928094887362,16.80473051723052,2.619677166154769,9,0,0,0.046016713,0.019498607,0.075208914,0.033426184,6,0.5203440666198731,5.392824665214425,-1.086904287,3.76,-1.610771104,4.7177,0.0001,0.0114,0.1199,0.3077,0.3217,0.1786,0.0606,21.4188899630129,5.97,4.946,-28.14473073868642,5.0074,0.0,0.0075,0.0768,0.2512,0.3313,0.2317,0.1015,4.0672,0.0002,0.0235,0.2351,0.4464,0.2433,0.0479,0.0036
2022/1/10,205,query,107134,2242,1,4,16,30,30,17,2,100,1,0,0,3,1,0,2,2,17,2.321928094887362,34.49136426984587,3.25,2,0,0,0.049916435,0.002785515,0.071309192,0.008356546,0,0.3777936726808548,2.768955396864123,-0.373697519,4.47,0.5436060238767532,4.8466,0.0001,0.0091,0.0932,0.283,0.3401,0.2053,0.0692,23.3291206821305,6.898,4.704,-25.951372767397093,5.4262,0.0003,0.005,0.0444,0.1631,0.3044,0.2713,0.2115,4.7002,0.0001,0.0112,0.0996,0.3227,0.358,0.1607,0.0477
2022/1/9,204,gorge,91477,1913,1,3,13,27,30,22,4,100,0,0,1,3,0,0,1,2,7,1.921928094887362,14.69243419285523,3.193346791372637,8,0,0,0.061615599,0.028412256,0.098607242,0.044568245,0,0.3924731165170669,3.124343054850696,-0.1457901,4.720000000000001,0.4468039875149319,5.4525,0.0002,0.0074,0.0616,0.1691,0.2535,0.2486,0.2596,19.172756888590484,8.892,6.048,-28.644630591757377,5.8718,0.0001,0.0025,0.0392,0.1213,0.1908,0.2128,0.4333,5.4142,0.0004,0.0119,0.0733,0.1699,0.2274,0.2662,0.2509
2022/1/8,203,crank,101503,1763,1,5,23,31,24,14,2,100,1,0,0,4,0,0,1,2,11,2.321928094887362,13.03510401969704,3.183358282190186,13,0,0,0.054261838,0.019498607,0.086350975,0.044568245,0,0.3962420135736465,3.727996789185216,-0.595631838,4.26,0.4219503953771308,5.0085,0.0001,0.0121,0.0928,0.2606,0.2803,0.2168,0.1373,20.836587421636445,6.846,4.892,-29.05042660685005,5.4768,0.0,0.0063,0.0594,0.1801,0.2497,0.2144,0.2901,5.0838,0.0002,0.0153,0.1023,0.2189,0.2611,0.2504,0.1518
2022/1/7,202,slump,80630,1362,1,3,23,39,24,9,1,100,0,0,0,4,0,0,1,2,9,2.321928094887362,19.44331932773109,3.710404813240945,7,0,0,0.042674095,0.030640669,0.080222841,0.022284123,1,0.4534277319908142,3.084225831642714,-0.669138372,4.15,-0.387712704,4.3712,0.0,0.0146,0.1589,0.3978,0.3142,0.0984,0.0161,24.499553758934923,5.724,3.492,-23.06057522187037,4.8561,0.0001,0.0077,0.0902,0.2875,0.3398,0.2019,0.0728,4.0208,0.0,0.0246,0.2382,0.4751,0.2197,0.0387,0.0037
